,Unnamed: 0.1,Unnamed: 0,TotW,TotVar,A.phsA,Phv.neut.ang,modbus_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,status
278,278,278,0.0,0.0,0.0,-174.40423583984375,-7489.0,0,0,0,0,Normal
279,279,279,0.0,0.0,0.0,-173.61830139160156,-7489.0,0,0,0,0,Normal
280,280,280,0.0,0.0,0.0,-174.9037628173828,-7489.0,0,0,0,0,Normal
281,281,281,0.0,0.0,0.0,-175.74266052246094,-7489.0,0,0,0,0,Normal
282,282,282,0.0,0.0,0.0,-175.58407592773438,-7489.0,0,0,0,0,Normal
283,283,283,0.0,0.0,0.0,-176.6707763671875,-7489.0,0,0,0,0,Normal
284,284,284,0.0,0.0,0.0,-175.4375,-7489.0,0,0,0,0,Normal
285,285,285,0.0,0.0,0.0,-175.31813049316406,-7489.0,0,0,0,0,Normal
286,286,286,0.0,0.0,0.0,-175.14895629882812,-7489.0,0,0,0,0,Normal
287,287,287,0.0,0.0,0.0,-175.76368713378906,-7489.0,0,0,0,0,Normal
288,288,288,0.0,0.0,0.0,-174.7198944091797,-7489.0,0,0,0,0,Normal
289,289,289,0.0,0.0,0.0,-177.0963592529297,-7489.0,0,0,0,0,Normal
290,290,290,0.0,0.0,0.0,-175.9931640625,-7489.0,0,0,0,0,Normal
291,291,291,0.0,0.0,0.0,-172.92242431640625,-7489.0,0,0,0,0,Normal
292,292,292,0.0,0.0,0.0,-172.71055603027344,-7489.0,0,0,0,0,Normal
293,293,293,0.0,0.0,0.0,-164.25245666503906,-7489.0,0,0,0,0,Normal
294,294,294,0.0,0.0,0.0,171.8561248779297,-7489.0,0,0,0,0,Normal
295,295,295,0.0,0.0,0.0,142.3443603515625,-7489.0,0,0,0,0,Normal
296,296,296,0.0,0.0,0.0,124.19461059570312,-7489.0,0,0,0,0,Normal
297,297,297,0.0,0.0,0.0,-109.44482421875,-7489.0,0,0,0,0,Normal
298,298,298,0.0,0.0,0.0,-167.25010681152344,-7489.0,0,0,0,0,Normal
299,299,299,0.0,0.0,0.0,-108.4110870361328,-7489.0,0,0,0,0,Normal
300,300,300,0.0,0.0,0.0,53.551795959472656,-7489.0,0,0,0,0,Normal
301,301,301,0.0,0.0,0.0,-43.49930953979492,-7489.0,0,0,0,0,Normal
302,302,302,0.0,0.0,0.0,1.0279711484909058,-7489.0,0,0,0,0,Normal
303,303,303,0.0,0.0,0.0,153.8468017578125,-7489.0,0,0,0,0,Normal
304,304,304,0.0,0.0,0.0,81.22771453857422,-7489.0,0,0,0,0,Normal
305,305,305,0.0,0.0,0.0,109.0055160522461,-7489.0,0,0,0,0,Normal
306,306,306,0.0,0.0,0.0,-92.28356170654295,-7489.0,0,0,0,0,Normal
307,307,307,0.0,0.0,0.0,177.37124633789062,-7489.0,0,0,0,0,Normal
308,308,308,0.0,0.0,0.0,-147.36468505859375,-7489.0,0,0,0,0,Normal
309,309,309,0.0,0.0,0.0,3.950919151306152,-7489.0,0,0,0,0,Normal
310,310,310,0.0,0.0,0.0,-87.75242614746094,-7489.0,0,0,0,0,Normal
311,311,311,0.0,0.0,0.0,-58.10855484008789,-7489.0,0,0,0,0,Normal
312,312,312,0.0,0.0,0.0,89.1944351196289,-7489.0,0,0,0,0,Normal
313,313,313,0.0,0.0,0.0,-2.99924635887146,-7489.0,0,0,0,0,Normal
314,314,314,0.0,0.0,0.0,24.32131004333496,-7489.0,0,0,0,0,Normal
315,315,315,0.0,0.0,0.0,167.6945343017578,-7489.0,0,0,0,0,Normal
316,316,316,0.0,0.0,0.0,75.1144027709961,-7489.0,0,0,0,0,Normal
317,317,317,0.0,0.0,0.0,94.64640808105467,-7489.0,0,0,0,0,Normal
318,318,318,0.0,0.0,0.0,106.94485473632812,-7489.0,0,0,0,0,Normal
319,319,319,0.0,0.0,0.0,107.0674285888672,-7489.0,0,0,0,0,Normal
320,320,320,0.0,0.0,0.0,107.90899658203124,-7489.0,0,0,0,0,Normal
321,321,321,0.0,0.0,0.0,106.96975708007812,-7489.0,0,0,0,0,Normal
322,322,322,0.0,0.0,0.0,107.32825469970705,-7489.0,0,0,0,0,Normal
323,323,323,0.0,0.0,0.0,109.36483001708984,-7489.0,0,0,0,0,Normal
324,324,324,0.0,0.0,0.0,107.18738555908205,-7489.0,0,0,0,0,Normal
325,325,325,0.0,0.0,0.0,110.77460479736328,-7489.0,0,0,0,0,Normal
326,326,326,0.0,0.0,0.0,107.73944091796876,-7489.0,0,0,0,0,Normal
327,327,327,0.0,0.0,0.0,108.13568115234376,-7489.0,0,0,0,0,Normal
328,328,328,0.0,0.0,0.0,109.89891052246094,-7489.0,0,0,0,0,Normal
329,329,329,0.0,0.0,0.0,108.59818267822266,-7489.0,0,0,0,0,Normal
330,330,330,0.0,0.0,0.0,110.36577606201172,-7489.0,0,0,0,0,Normal
331,331,331,0.0,0.0,0.0,108.88844299316406,-7489.0,0,0,0,0,Normal
332,332,332,0.0,0.0,0.0,110.02507019042967,-7489.0,0,0,0,0,Normal
333,333,333,0.0,0.0,0.0,109.87273406982422,-7489.0,0,0,0,0,Normal
334,334,334,0.0,0.0,0.0,108.27591705322266,-7489.0,0,0,0,0,Normal
335,335,335,0.0,0.0,0.0,110.21841430664062,-7489.0,0,0,0,0,Normal
336,336,336,0.0,0.0,0.0,108.57610321044922,-7489.0,0,0,0,0,Normal
337,337,337,0.0,0.0,0.0,109.03500366210938,-7489.0,0,0,0,0,Normal
338,338,338,0.0,0.0,0.0,108.9220199584961,-7489.0,0,0,0,0,Normal
339,339,339,0.0,0.0,0.0,109.28597259521484,-7487.0,0,0,0,0,Normal
340,340,340,0.0,0.0,0.0,109.80926513671876,-7487.0,0,0,0,0,Normal
341,341,341,0.0,0.0,0.0,108.67247772216795,-7487.0,0,0,0,0,Normal
342,342,342,0.0,0.0,0.0,110.43572998046876,-7487.0,0,0,0,0,Normal
343,343,343,0.0,0.0,0.0,110.0390625,-7487.0,0,0,0,0,Normal
344,344,344,0.0,0.0,0.0,110.3636703491211,-7487.0,0,0,0,0,Normal
345,345,345,0.0,0.0,0.0,111.15467071533205,-7487.0,0,0,0,0,Normal
346,346,346,0.0,0.0,0.0,109.87493896484376,-7487.0,0,0,0,0,Normal
347,347,347,0.0,0.0,0.0,110.33699035644533,-7487.0,0,0,0,0,Normal
348,348,348,0.0,0.0,0.0,110.10425567626952,-7487.0,0,0,0,0,Normal
349,349,349,0.0,0.0,0.0,110.05650329589844,-7487.0,0,0,0,0,Normal
350,350,350,0.0,0.0,0.0,111.9110870361328,-7487.0,0,0,0,0,Normal
351,351,351,0.0,0.0,0.0,110.53952026367188,-7487.0,0,0,0,0,Normal
352,352,352,0.0,0.0,0.0,111.874267578125,-7487.0,0,0,0,0,Normal
353,353,353,0.0,0.0,0.0,110.58733367919922,-7487.0,0,0,0,0,Normal
354,354,354,0.0,0.0,0.0,111.58380889892578,-7487.0,0,0,0,0,Normal
355,355,355,0.0,0.0,0.0,113.1041259765625,-7487.0,0,0,0,0,Normal
356,356,356,0.0,0.0,0.0,111.06859588623048,-7487.0,0,0,0,0,Normal
357,357,357,0.0,0.0,0.0,112.39486694335938,-7487.0,0,0,0,0,Normal
358,358,358,0.0,0.0,0.0,110.6189193725586,-7487.0,0,0,0,0,Normal
359,359,359,0.0,0.0,0.0,111.32584381103516,-7487.0,0,0,0,0,Normal
360,360,360,0.0,0.0,0.0,112.2786865234375,-7487.0,0,0,0,0,Normal
361,361,361,0.0,0.0,0.0,111.34392547607422,-7487.0,0,0,0,0,Normal
362,362,362,0.0,0.0,0.0,113.0668716430664,-7487.0,0,0,0,0,Normal
363,363,363,0.0,0.0,0.0,110.8662567138672,-7487.0,0,0,0,0,Normal
364,364,364,0.0,0.0,0.0,112.18490600585938,-7487.0,0,0,0,0,Normal
365,365,365,0.0,0.0,0.0,112.13914489746094,-7487.0,0,0,0,0,Normal
366,366,366,0.0,0.0,0.0,113.90721893310548,-7487.0,0,0,0,0,Normal
367,367,367,0.0,0.0,0.0,112.06007385253906,-7487.0,0,0,0,0,Normal
368,368,368,0.0,0.0,0.0,113.07591247558594,-7487.0,0,0,0,0,FDIA
369,369,369,0.0,0.0,0.0,114.06258392333984,-7487.0,0,0,0,0,FDIA
370,370,370,0.0,0.0,0.0,112.32447052001952,-7487.0,0,0,0,0,FDIA
371,371,371,0.0,0.0,0.0,114.73020935058594,-7487.0,0,0,0,0,FDIA
372,372,372,0.0,0.0,0.0,113.43089294433594,-7487.0,0,0,0,0,FDIA
373,373,373,0.0,0.0,0.0,113.1625518798828,-7487.0,0,0,0,0,FDIA
374,374,374,0.0,0.0,0.0,112.65238189697266,-7487.0,0,0,0,0,FDIA
375,375,375,0.0,0.0,0.0,113.00999450683594,-7487.0,0,0,0,0,FDIA
376,376,376,0.0,0.0,0.0,114.36287689208984,-7487.0,0,0,0,0,FDIA
377,377,377,0.0,0.0,0.0,113.1961669921875,-7487.0,0,0,0,0,FDIA
378,378,378,0.0,0.0,0.0,114.4955825805664,-7487.0,0,0,0,0,FDIA
379,379,379,0.0,0.0,0.0,113.56080627441406,-7487.0,0,0,0,0,FDIA
380,380,380,0.0,0.0,0.0,114.2988510131836,-7487.0,0,0,0,0,FDIA
381,381,381,0.0,0.0,0.0,114.97036743164062,-7487.0,0,0,0,0,FDIA
382,382,382,0.0,0.0,0.0,114.46395111083984,-7487.0,0,0,0,0,FDIA
383,383,383,0.0,0.0,0.0,114.579345703125,-7487.0,0,0,0,0,FDIA
384,384,384,0.0,0.0,0.0,114.80772399902344,-7487.0,0,0,0,0,FDIA
385,385,385,0.0,0.0,0.0,114.42414855957033,-7487.0,0,0,0,0,FDIA
386,386,386,0.0,0.0,0.0,115.3458023071289,-7487.0,0,0,0,0,FDIA
387,387,387,0.0,0.0,0.0,114.67172241210938,-7487.0,0,0,0,0,FDIA
388,388,388,0.0,0.0,0.0,114.88169860839844,-7487.0,0,0,0,0,FDIA
389,389,389,0.0,0.0,0.0,115.06881713867188,-7487.0,0,0,0,0,FDIA
390,390,390,0.0,0.0,0.0,114.80679321289062,-7488.0,0,0,0,0,FDIA
391,391,391,0.0,0.0,0.0,115.0529327392578,-7488.0,0,0,0,0,FDIA
392,392,392,0.0,0.0,0.0,116.71446228027344,-7488.0,0,0,0,0,FDIA
393,393,393,0.0,0.0,0.0,115.4216079711914,-7488.0,0,0,0,0,FDIA
394,394,394,0.0,0.0,0.0,115.24665069580078,-7488.0,0,0,0,0,FDIA
395,395,395,0.0,0.0,0.0,115.98395538330078,-7488.0,0,0,0,0,FDIA
396,396,396,0.0,0.0,0.0,116.07879638671876,-7488.0,0,0,0,0,FDIA
397,397,397,0.0,0.0,0.0,116.9727783203125,-7488.0,0,0,0,0,FDIA
398,398,398,0.0,0.0,0.0,115.3442611694336,-7488.0,0,0,0,0,FDIA
399,399,399,0.0,0.0,0.0,116.39180755615234,-7487.0,0,0,0,0,FDIA
400,400,400,0.0,0.0,0.0,117.23577880859376,-7487.0,0,0,0,0,FDIA
401,401,401,0.0,0.0,0.0,116.30168914794922,-7487.0,0,0,0,0,FDIA
402,402,402,0.0,0.0,0.0,118.29654693603516,-7487.0,0,0,0,0,FDIA
403,403,403,0.0,0.0,0.0,115.56228637695312,-7487.0,0,0,0,0,FDIA
404,404,404,0.0,0.0,0.0,116.34164428710938,-7487.0,0,0,0,0,FDIA
405,405,405,0.0,0.0,0.0,116.3515167236328,-7487.0,0,0,0,0,FDIA
406,406,406,0.0,0.0,0.0,116.69145965576172,-7487.0,0,0,0,0,FDIA
407,407,407,0.0,0.0,0.0,117.4569854736328,-7487.0,0,0,0,0,FDIA
408,408,408,0.0,0.0,0.0,116.29063415527344,-7487.0,0,0,0,0,FDIA
409,409,409,0.0,0.0,0.0,117.16273498535156,-7487.0,0,0,0,0,FDIA
410,410,410,0.0,0.0,0.0,117.36415100097656,-7487.0,0,0,0,0,FDIA
411,411,411,0.0,0.0,0.0,116.9873046875,-7487.0,0,0,0,0,FDIA
412,412,412,0.0,0.0,0.0,117.89865112304688,-7487.0,0,0,0,0,FDIA
413,413,413,0.0,0.0,0.0,117.40277099609376,-7487.0,0,0,0,0,FDIA
414,414,414,0.0,0.0,0.0,118.71831512451172,-7487.0,0,0,0,0,FDIA
415,415,415,0.0,0.0,0.0,117.92606353759766,-7487.0,0,0,0,0,FDIA
416,416,416,0.0,0.0,0.0,117.73897552490234,-7487.0,0,0,0,0,FDIA
417,417,417,0.0,0.0,0.0,118.0874481201172,-7487.0,0,0,0,0,FDIA
418,418,418,0.0,0.0,0.0,118.4289093017578,-7487.0,0,0,0,0,FDIA
419,419,419,0.0,0.0,0.0,118.12001037597656,-7487.0,0,0,0,0,FDIA
420,420,420,0.0,0.0,0.0,118.47059631347656,-7487.0,0,0,0,0,FDIA
421,421,421,0.0,0.0,0.0,118.03656768798828,-7487.0,0,0,0,0,FDIA
422,422,422,0.0,0.0,0.0,117.9156494140625,-7487.0,0,0,0,0,FDIA
423,423,423,0.0,0.0,0.0,119.04666900634766,-7487.0,0,0,0,0,FDIA
424,424,424,0.0,0.0,0.0,118.6078872680664,-7487.0,0,0,0,0,FDIA
425,425,425,0.0,0.0,0.0,118.7332992553711,-7487.0,0,0,0,0,FDIA
426,426,426,0.0,0.0,0.0,119.29559326171876,-7487.0,0,0,0,0,FDIA
427,427,427,0.0,0.0,0.0,118.9696273803711,-7487.0,0,0,0,0,FDIA
428,428,428,0.0,0.0,0.0,119.91864013671876,-7487.0,0,0,0,0,FDIA
429,429,429,0.0,0.0,0.0,118.53856658935548,-7487.0,0,0,0,0,FDIA
430,430,430,0.0,0.0,0.0,119.29539489746094,-7487.0,0,0,0,0,FDIA
431,431,431,0.0,0.0,0.0,119.24200439453124,-7487.0,0,0,0,0,FDIA
432,432,432,0.0,0.0,0.0,119.56101989746094,-7487.0,0,0,0,0,FDIA
433,433,433,0.0,0.0,0.0,119.64508056640624,-7487.0,0,0,0,0,FDIA
434,434,434,0.0,0.0,0.0,119.55319213867188,-7487.0,0,0,0,0,FDIA
435,435,435,0.0,0.0,0.0,119.5606918334961,-7487.0,0,0,0,0,FDIA
436,436,436,0.0,0.0,0.0,119.95313262939452,-7487.0,0,0,0,0,FDIA
437,437,437,0.0,0.0,0.0,119.92638397216795,-7487.0,0,0,0,0,FDIA
438,438,438,0.0,0.0,0.0,121.53543853759766,-7487.0,0,0,0,0,FDIA
439,439,439,0.0,0.0,0.0,119.69667053222656,-7487.0,0,0,0,0,FDIA
440,440,440,0.0,0.0,0.0,120.80477142333984,-7487.0,0,0,0,0,FDIA
441,441,441,0.0,0.0,0.0,120.24090576171876,-7487.0,0,0,0,0,FDIA
442,442,442,0.0,0.0,0.0,121.21238708496094,-7487.0,0,0,0,0,FDIA
443,443,443,0.0,0.0,0.0,121.43936920166016,-7487.0,0,0,0,0,FDIA
444,444,444,0.0,0.0,0.0,121.02716064453124,-7487.0,0,0,0,0,FDIA
445,445,445,0.0,0.0,0.0,121.53912353515624,-7487.0,0,1,0,0,FDIA
446,446,446,0.0,0.0,0.0,120.63192749023438,-7488.0,0,1,0,0,FDIA
447,447,447,0.0,0.0,0.0,121.24235534667967,-7488.0,0,1,0,0,FDIA
448,448,448,0.0,0.0,0.0,121.20272064208984,-7488.0,0,1,0,0,FDIA
449,449,449,0.0,0.0,0.0,122.45346069335938,-7488.0,0,1,0,0,FDIA
450,450,450,0.0,0.0,0.0,121.81324768066406,-7488.0,0,1,0,0,FDIA
451,451,451,0.0,0.0,0.0,123.04280853271484,-7488.0,0,1,0,0,FDIA
452,452,452,0.0,0.0,0.0,122.84988403320312,-7488.0,0,1,0,0,FDIA
453,453,453,0.0,0.0,0.0,122.74679565429688,-7488.0,0,1,0,0,FDIA
454,454,454,0.0,0.0,0.0,123.52814483642578,-7488.0,0,1,0,0,FDIA
455,455,455,0.0,0.0,0.0,122.5300750732422,-7488.0,0,1,0,0,FDIA
456,456,456,0.0,0.0,0.0,123.1747817993164,-7488.0,0,1,0,0,FDIA
457,457,457,0.0,0.0,0.0,123.02362060546876,-7488.0,0,1,0,0,FDIA
458,458,458,0.0,0.0,0.0,122.30516815185548,-7488.0,0,1,0,0,FDIA
459,459,459,0.0,0.0,0.0,123.204345703125,-7489.0,0,1,0,0,FDIA
460,460,460,0.0,0.0,0.0,122.15746307373048,-7489.0,0,1,0,0,FDIA
461,461,461,0.0,0.0,0.0,123.19337463378906,-7489.0,0,1,0,0,FDIA
462,462,462,0.0,0.0,0.0,123.16056823730467,-7489.0,0,1,0,0,FDIA
463,463,463,0.0,0.0,0.0,123.29480743408205,-7489.0,0,1,0,0,FDIA
464,464,464,0.0,0.0,0.0,123.19595336914062,-7489.0,0,1,0,0,FDIA
465,465,465,0.0,0.0,0.0,123.05608367919922,-7489.0,0,1,0,0,FDIA
466,466,466,0.0,0.0,0.0,123.58692932128906,-7489.0,0,1,0,0,FDIA
467,467,467,0.0,0.0,0.0,123.55803680419922,-7489.0,0,1,0,0,FDIA
468,468,468,0.0,0.0,0.0,123.46037292480467,-7489.0,0,1,0,0,FDIA
469,469,469,0.0,0.0,0.0,124.23123931884766,-7489.0,0,1,0,0,FDIA
470,470,470,0.0,0.0,0.0,123.87047576904295,-7489.0,0,1,0,0,FDIA
471,471,471,0.0,0.0,0.0,124.17103576660156,-7489.0,0,1,0,0,FDIA
472,472,472,0.0,0.0,0.0,123.55387878417967,-7489.0,0,1,0,0,FDIA
473,473,473,0.0,0.0,0.0,123.32290649414062,-7489.0,0,1,0,0,FDIA
474,474,474,0.0,0.0,0.0,124.1428680419922,-7489.0,0,1,0,0,FDIA
475,475,475,0.0,0.0,0.0,123.71183013916016,-7489.0,0,1,0,0,FDIA
476,476,476,0.0,0.0,0.0,124.92650604248048,-7489.0,0,1,0,0,FDIA
477,477,477,0.0,0.0,0.0,124.49065399169922,-7489.0,0,1,0,0,FDIA
478,478,478,0.0,0.0,0.0,125.43228912353516,-7489.0,0,1,0,0,FDIA
479,479,479,0.0,0.0,0.0,125.00812530517578,-7489.0,0,1,0,0,FDIA
480,480,480,0.0,0.0,0.0,125.8654556274414,-7489.0,0,1,0,0,FDIA
481,481,481,0.0,0.0,0.0,125.15352630615234,-7489.0,0,1,0,0,FDIA
482,482,482,0.0,0.0,0.0,125.9177474975586,-7489.0,0,1,0,0,FDIA
483,483,483,0.0,0.0,0.0,125.53557586669922,-7489.0,0,1,0,0,FDIA
484,484,484,0.0,0.0,0.0,125.1601333618164,-7489.0,0,1,0,0,FDIA
485,485,485,0.0,0.0,0.0,125.22390747070312,-7489.0,0,1,0,0,FDIA
486,486,486,0.0,0.0,0.0,125.43003845214844,-7489.0,0,1,0,0,FDIA
487,487,487,0.0,0.0,0.0,125.3764419555664,-7489.0,0,1,0,0,FDIA
488,488,488,0.0,0.0,0.0,125.78096771240234,-7489.0,0,1,0,0,FDIA
489,489,489,0.0,0.0,0.0,125.92708587646484,-7489.0,0,1,0,0,FDIA
490,490,490,0.0,0.0,0.0,126.61377716064452,-7489.0,0,1,0,0,FDIA
491,491,491,0.0,0.0,0.0,125.50697326660156,-7489.0,0,1,0,0,FDIA
492,492,492,0.0,0.0,0.0,125.89717864990234,-7489.0,0,1,0,0,FDIA
493,493,493,0.0,0.0,0.0,126.22968292236328,-7489.0,0,1,0,0,FDIA
494,494,494,0.0,0.0,0.0,126.28709411621094,-7489.0,0,1,0,0,FDIA
495,495,495,0.0,0.0,0.0,127.5426025390625,-7489.0,0,1,0,0,FDIA
496,496,496,0.0,0.0,0.0,126.88673400878906,-7489.0,0,1,0,0,FDIA
497,497,497,0.0,0.0,0.0,126.85974884033205,-7489.0,0,1,0,0,FDIA
498,498,498,0.0,0.0,0.0,126.10052490234376,-7489.0,0,1,0,0,FDIA
499,499,499,0.0,0.0,0.0,126.26310729980467,-7489.0,0,1,0,0,FDIA
500,500,500,0.0,0.0,0.0,126.58736419677734,-7489.0,0,1,0,0,FDIA
501,501,501,0.0,0.0,0.0,127.07398986816406,-7489.0,0,1,0,0,FDIA
502,502,502,0.0,0.0,0.0,126.9906768798828,-7489.0,0,1,0,0,FDIA
503,503,503,0.0,0.0,0.0,126.995849609375,-7489.0,0,1,0,0,FDIA
504,504,504,0.0,0.0,0.0,127.3525390625,-7489.0,0,1,0,0,FDIA
505,505,505,0.0,0.0,0.0,127.2419891357422,-7489.0,0,1,0,0,FDIA
506,506,506,0.0,0.0,0.0,127.67947387695312,-7489.0,0,1,0,0,FDIA
507,507,507,0.0,0.0,0.0,128.4317169189453,-7489.0,0,1,0,0,FDIA
508,508,508,0.0,0.0,0.0,127.98772430419922,-7489.0,0,1,0,0,FDIA
509,509,509,0.0,0.0,0.0,128.8753204345703,-7489.0,0,1,0,0,FDIA
510,510,510,0.0,0.0,0.0,128.85252380371094,-7489.0,0,1,0,0,FDIA
511,511,511,0.0,0.0,0.0,127.97054290771484,-7489.0,0,1,0,0,FDIA
512,512,512,0.0,0.0,0.0,128.3572235107422,-7489.0,0,1,0,0,FDIA
513,513,513,0.0,0.0,0.0,128.88380432128906,-7489.0,0,1,0,0,FDIA
514,514,514,0.0,0.0,0.0,128.98861694335938,-7489.0,0,1,0,0,FDIA
515,515,515,0.0,0.0,0.0,129.15708923339844,-7489.0,0,1,0,0,FDIA
516,516,516,0.0,0.0,0.0,128.99188232421875,-7489.0,0,1,0,0,FDIA
517,517,517,0.0,0.0,0.0,128.87429809570312,-7489.0,0,1,0,0,FDIA
518,518,518,0.0,0.0,0.0,128.43280029296875,-7489.0,0,0,0,0,FDIA
519,519,519,0.0,0.0,0.0,128.88815307617188,-7489.0,0,0,0,0,FDIA
520,520,520,0.0,0.0,0.0,-75.3635482788086,-7489.0,0,0,0,0,FDIA
521,521,521,0.0,0.0,0.0,22.1877384185791,-7489.0,0,0,0,0,FDIA
522,522,522,0.0,0.0,0.0,-79.25790405273438,-7489.0,0,0,0,0,FDIA
523,523,523,0.0,0.0,0.0,0.0,-7489.0,0,0,0,0,FDIA
524,524,524,0.0,0.0,0.0,0.0,-7489.0,0,0,0,0,FDIA
525,525,525,0.0,0.0,0.0,0.0,-7489.0,0,0,0,0,FDIA
526,526,526,0.0,0.0,0.0,-121.97885131835938,0.0,0,0,0,0,Normal
527,527,527,0.0,0.0,0.0,-124.30519104003906,-7488.0,0,0,0,0,Normal
528,528,528,0.0,0.0,0.0,-123.54792785644533,-7488.0,0,0,0,0,Normal
529,529,529,0.0,0.0,0.0,-121.74227142333984,-7488.0,0,0,0,0,Normal
530,530,530,0.0,0.0,0.0,-122.3233413696289,-7488.0,0,0,0,0,Normal
531,531,531,0.0,0.0,0.0,-122.08687591552734,-7488.0,0,0,0,0,Normal
532,532,532,0.0,0.0,0.0,-120.95581817626952,-7488.0,0,0,0,0,Normal
533,533,533,0.0,0.0,0.0,-120.54451751708984,-7488.0,0,0,0,0,Normal
534,534,534,0.0,0.0,0.0,-120.41703033447266,-7488.0,0,0,0,0,Normal
535,535,535,0.0,0.0,0.0,-121.47246551513672,-7488.0,0,0,0,0,Normal
536,536,536,0.0,0.0,0.0,-122.28285217285156,-7487.0,0,0,0,0,Normal
537,537,537,0.0,0.0,0.0,-121.69590759277344,-7487.0,0,0,0,0,Normal
538,538,538,0.0,0.0,0.0,-99.80020141601562,-7487.0,0,0,0,0,Normal
539,539,539,0.0,0.0,0.0,-92.05389404296876,-7487.0,0,0,0,0,Normal
540,540,540,0.0,0.0,0.0,-91.7786865234375,-7487.0,0,0,0,0,Normal
541,541,541,0.0,0.0,0.0,-92.3973388671875,-7487.0,0,0,0,0,Normal
542,542,542,0.0,0.0,0.0,-91.73400115966795,-7487.0,0,0,0,0,Normal
543,543,543,0.0,0.0,0.0,-91.3800277709961,-7487.0,0,0,0,0,Normal
544,544,544,0.0,0.0,0.0,-91.25176239013672,-7487.0,0,0,0,0,Normal
545,545,545,0.0,0.0,0.0,-91.7874755859375,-7487.0,0,0,0,0,Normal
546,546,546,0.0,0.0,0.0,-90.88640594482422,-7487.0,0,0,0,0,Normal
547,547,547,0.0,0.0,0.0,-90.2351303100586,-7487.0,0,0,0,0,Normal
548,548,548,0.0,0.0,0.0,-90.64419555664062,-7487.0,0,0,0,0,Normal
549,549,549,0.0,0.0,0.0,-90.45477294921876,-7487.0,0,0,0,0,Normal
550,550,550,0.0,0.0,0.0,-90.5982666015625,-7487.0,0,0,0,0,Normal
551,551,551,0.0,0.0,0.0,-91.36101531982422,-7487.0,0,0,0,0,Normal
552,552,552,0.0,0.0,0.0,-95.9619140625,-7487.0,0,0,0,0,Normal
553,553,553,0.0,0.0,0.0,-100.54434204101562,-7487.0,0,0,0,0,Normal
554,554,554,0.0,0.0,0.0,-105.84483337402344,-7487.0,0,0,0,0,Normal
555,555,555,0.0,0.0,0.0,-110.20372009277344,-7487.0,0,0,0,0,Normal
556,556,556,0.0,0.0,0.0,-112.31649017333984,-7487.0,0,0,0,0,Normal
557,557,557,0.0,0.0,0.0,-116.42818450927734,-7487.0,0,0,0,0,Normal
558,558,558,0.0,0.0,0.0,-121.4067611694336,-7487.0,0,0,0,0,Normal
559,559,559,0.0,0.0,0.0,-126.25191497802734,-7487.0,0,0,0,0,Normal
560,560,560,0.0,0.0,0.0,-130.58419799804688,-7487.0,0,0,0,0,Normal
561,561,561,0.0,0.0,0.0,-134.42092895507812,-7487.0,0,0,0,0,Normal
562,562,562,0.0,0.0,0.0,-139.32443237304688,-7487.0,0,0,0,0,Normal
563,563,563,0.0,0.0,0.0,-144.29061889648438,-7487.0,0,0,0,0,Normal
564,564,564,0.0,0.0,0.0,-149.70703125,-7487.0,0,0,0,0,Normal
565,565,565,0.0,0.0,0.0,-153.85987854003906,-7487.0,0,0,0,0,Normal
566,566,566,0.0,0.0,0.0,-158.81497192382812,-7487.0,0,0,0,0,Normal
567,567,567,0.0,0.0,0.0,-162.65585327148438,-7487.0,0,0,0,0,Normal
568,568,568,0.0,0.0,0.0,-168.16714477539062,-7487.0,0,0,0,0,Normal
569,569,569,0.0,0.0,0.0,-172.63864135742188,-7487.0,0,0,0,0,Normal
570,570,570,0.0,0.0,0.0,-177.29063415527344,-7487.0,0,0,0,0,Normal
571,571,571,0.0,0.0,0.0,177.85452270507812,-7487.0,0,0,0,0,Normal
572,572,572,0.0,0.0,0.0,172.64280700683594,-7487.0,0,0,0,0,Normal
573,573,573,0.0,0.0,0.0,169.3221435546875,-7487.0,0,0,0,0,Normal
574,574,574,0.0,0.0,0.0,163.82351684570312,-7487.0,0,0,0,0,Normal
575,575,575,0.0,0.0,0.0,159.15675354003906,-7487.0,0,0,0,0,Normal
576,576,576,0.0,0.0,0.0,150.6646270751953,-7487.0,0,0,0,0,Normal
577,577,577,0.0,0.0,0.0,144.35955810546875,-7487.0,0,0,0,0,Normal
578,578,578,0.0,0.0,0.0,140.7052459716797,-7487.0,0,0,0,0,Normal
579,579,579,0.0,0.0,0.0,135.70095825195312,-7487.0,0,0,0,0,Normal
580,580,580,0.0,0.0,0.0,131.78366088867188,-7487.0,0,0,0,0,Normal
581,581,581,0.0,0.0,0.0,125.68279266357422,-7487.0,0,0,0,0,Normal
582,582,582,0.0,0.0,0.0,121.27620697021484,-7487.0,0,0,0,0,Normal
583,583,583,0.0,0.0,0.0,117.1579360961914,-7487.0,0,0,0,0,Normal
584,584,584,0.0,0.0,0.0,112.0800552368164,-7487.0,0,0,0,0,Normal
585,585,585,0.0,0.0,0.0,106.9234848022461,-7487.0,0,1,0,0,Normal
586,586,586,0.0,0.0,0.0,103.3490219116211,-7487.0,0,1,0,0,Normal
587,587,587,0.0,0.0,0.0,98.74390411376952,-7487.0,0,1,0,0,Normal
588,588,588,0.0,0.0,0.0,93.0131378173828,-7487.0,0,1,0,0,Normal
